url	titolo	prezzo	descrizione	scheda_tecnica	img_file
https://www.j-pop.it/ubelblatt/4895-ubelblatt-022.html	Ubelblatt 022	['Prezzo: 5,90 €', 'Riferimento: 9788832758290']	Ikfes e Köinzell, a cavallo dei loro draghi, irrompono nel castello fluttuante di Glenn, durante l'ultima battaglia con le truppe dell'impero. Mentre Ikfes combatte con chiunque gli si pari davanti, la giustizia dispensata dalla spada di Köinzell è pronta a calare sui sette eroi!	[['Autore: Etorouji Shiono'], ['Numero volumi: Serie di 23'], ['ISBN: 9788832758290'], ['Genere: Fantasy, Seinen, Azione']]	https://www.j-pop.it/4768-thickbox_default/ubelblatt-022.jpg
https://www.j-pop.it/rezero-starting-life-in-another-world/4894-rezero-truth-of-zero-006.html	Re:Zero - Truth of Zero 006	['Prezzo: 5,90 €', 'Riferimento: 9788832758221']	Per convincere Crusch, la capofamiglia del casato dei Karsten, a stringere un'alleanza con la fazione di Emilia, Subaru offre informazioni utili per sconfiggere la Balena Bianca. Il ragazzo, che sa quando e dove il terribile mostro colpirà, si prepara insieme all'esercito ad annientarlo una volta per tutte!	[['Scrittore: Tappei Nagatsuki'], ['Disegnatore: Daichi Matsuse'], ['Formato: 12x16.9'], ['ISBN: 9788832758221'], ['Genere: Fantasy, Azione, Shonen']]	https://www.j-pop.it/4767-thickbox_default/rezero-truth-of-zero-006.jpg
https://www.j-pop.it/steins-gate/4893-steins-gate-002.html	Steins Gate 002	['Prezzo: 6,00 €', 'Riferimento: 9788832758276']	Rintaro Okabe è uno studente universitario perso nelle sue fantasie adolescenziali, che trascorre le giornate progettando strane invenzioni insieme agli altri due membri del Laboratorio di Gadget Futuristici. La sua vita cambia drasticamente quando incontra la scienziata prodigio Kurisu Makise e scopre di aver costruito per puro caso una macchina del tempo...	[['Scrittore: Nitroplus'], ['Disegnatore: Yomi Sarachi'], ['Numero volumi: Serie di 03'], ['Formato: 12x16.9'], ['ISBN: 9788832758276'], ['Genere: Shonen, Thriller, sci-fi']]	https://www.j-pop.it/4766-thickbox_default/steins-gate-002.jpg
https://www.j-pop.it/servamp/4892-servamp-012.html	Servamp 012	['Prezzo: 4,90 €', 'Riferimento: 9788832758269']	"Quando Mahiru Shirota raccoglie un gatto nero dalla strada, non immagina che il suo ""animale domestico"" sia in realtà... un Servamp, un vampiro servitore! E non immagina nemmeno quanto il contratto che lo lega a Kuro stia per metterlo in pericolo! "	[['Autore: Tanaka Strike'], ['Formato: 12x16.9'], ['ISBN: 9788832758269'], ['Genere: Shonen, Action, Sovrannaturale']]	https://www.j-pop.it/4765-thickbox_default/servamp-012.jpg
https://www.j-pop.it/medaka-box-nuova-edizione/4891-medaka-box-nuova-edizione-021.html	Medaka Box - Nuova Edizione 021	['Prezzo: 5,90 €', 'Riferimento: 9788832758184']	Giunta al confronto con Iihiko Shishime, Medaka punta alla vittoria; ma i suoi attacchi, seppur lanciati a piena potenza, vengono respinti. In punto di morte, la ragazza ha l'opportunità di incontrare sua madre, ma... Il capitolo di Hansode Shiranui giunge al suo turbolento climax!	[['Scrittore: NisiOisiN'], ['Disegnatore: Akira Akatsuki'], ['Numero volumi: Serie di 22'], ['Formato: 12x16.9'], ['ISBN: 9788832758184'], ['Genere: Shonen, Action, NisiOisiN']]	https://www.j-pop.it/4764-thickbox_default/medaka-box-nuova-edizione-021.jpg
https://www.j-pop.it/prophecy/4890-prophecy-002.html	Prophecy 002	['Prezzo: 6,90 €', 'Riferimento: 9788832758351']	La sezione anti-cybercriminalità di Tokyo è sul piede di guerra. Un individuo, il cui volto è celato da una maschera fatta con fogli di giornale, pubblica in rete diversi filmati in cui preannuncia degli efferati crimini. Non ci sarebbe alcun problema se non fosse che le sue parole trovano sempre riscontro nella realtà...	[['Autore: Tetsuya Tsutsui'], ['Numero volumi: Serie di 03'], ['Formato: 12.5x18'], ['ISBN: 9788832758351'], ['Genere: Seinen, Thriller']]	https://www.j-pop.it/4763-thickbox_default/prophecy-002.jpg
https://www.j-pop.it/manhole/4889-manhole-003.html	Manhole 003	['Prezzo: 6,90 €', 'Riferimento: 9788832758177']	Un uomo nudo si aggira sconvolto per l'arteria commerciale della città di Sasahara. All'improvviso si accascia al suolo stroncato da un virus misterioso e mortale. È l'inizio di una pandemia che rischia di decimare la popolazione nipponica! Si tratta di un fenomeno naturale o di una insospettabile macchinazione?	[['Autore: Tetsuya Tsutsui'], ['Numero volumi: Serie di 03'], ['Formato: 12x16.9'], ['ISBN: 9788832758177'], ['Genere: Seinen, Thriller, Horror']]	https://www.j-pop.it/4762-thickbox_default/manhole-003.jpg
https://www.j-pop.it/made-in-abyss/4888-made-in-abyss-007.html	Made in Abyss 007	['Prezzo: 7,90 €', 'Riferimento: 9788832758160']	Riko e compagni sono arrivati al sesto strato dell'Abisso, in cui si trova il vilaggio dei residui. Quando Nanachi e Reg restano coinvolti in una situazione disperata, toccherà a Riko mettersi in gioco e indagare sui misteri del villaggio...	[['Autore: Akihito Tsukushi'], ['Pagine: 172'], ['Formato: 15x21'], ['ISBN: 9788832758160'], ['Genere: Fantasy, Seinen, Horror, Action']]	https://www.j-pop.it/4761-thickbox_default/made-in-abyss-007.jpg
https://www.j-pop.it/wolfsmund/4887-wolfsmund-008.html	Wolfsmund 008	['Prezzo: 6,90 €', 'Riferimento: 9788832758306']	Nella Svizzera del XVI secolo un tiranno sanguinario controlla un importante passo montano, annichilendo la popolazione con terribili dimostrazioni di sadismo. Chi riuscirà a opporsi al suo regno di terrore? Una serie piena di emozioni e azione!	[['Autore: Mitsuhasa Kuji'], ['Pagine: 200'], ['ISBN: 9788832758306'], ['Genere: Avventura, Seinen, Storico']]	https://www.j-pop.it/4760-thickbox_default/wolfsmund-008.jpg
https://www.j-pop.it/crying-freeman/4886-crying-freeman-004.html	Crying Freeman 004	['Prezzo: 14,00 €', 'Riferimento: 9788832755305']	"I due maestri Kazuo Koike (Lady Snowblood)e Ryoichi Ikegami (Heat, Spider-man Manga)raccontano l'ascesa al trono come re del crimine di ""Crying Freeman"", l'infallibile assassino della mafia cinese che versa lacrime sincere per ogni obiettivo che elimina. Tra donne bellissime e sensuali, organizzazioni letali, complotti e duelli spettacolari con ogni tipo di arma e arte marziale, arriva la saga criminale che come il Padrino ha segnato un'epoca!"	[['Scrittore: Kazuo Koike'], ['Disegnatore: Ryoichi Ikegami'], ['Numero volumi: Serie di 05'], ['Pagine: 400'], ['ISBN: 9788832755305'], ['Genere: Seinen, Azione, Storico']]	https://www.j-pop.it/4759-thickbox_default/crying-freeman-004.jpg
https://www.j-pop.it/horimiya/4885-horimiya-007.html	Horimiya 007	['Prezzo: 5,90 €', 'Riferimento: 9788832758429']	Entra in scena Akane Yanagi! Un bocconcino di prima qualità il cui fascino supera anche quello di Miyamura... Con la nuova aggiunta, la vita del gruppo di amici si fa ancora più vivace. La frizzante commedia scolastica si avvia così verso il festival dello sport!	[['Scrittore: Hero'], ['Disegnatore: Daisuke Hagiwara'], ['Formato: 12x16.9'], ['ISBN: 9788832758429'], ['Genere: Shonen, Romantico, Comedy']]	https://www.j-pop.it/4758-thickbox_default/horimiya-007.jpg
https://www.j-pop.it/danmachi-sword-oratoria/4884-danmachi-sword-oratoria-006.html	Danmachi Sword Oratoria 006	['Prezzo: 5,90 €', 'Riferimento: 9788832758092']	Dopo aver accettato la quest, Ais incontra di nuovo Revis, la rivale che le ha fatto conoscere la disperazione a causa della schiacciante differenza di forza tra loro. Nel frattempo, la dispensa del ventiquattresimo piano pullula di piante mangiauomini. Nuove battaglie all'orizzonte!	[['Scrittore: Fujino Omori'], ['Disegnatore: Takashi Yagi'], ['Formato: 12x16.9'], ['ISBN: 9788832758092'], ['Genere: Fantasy, Shonen, Danmachi']]	https://www.j-pop.it/4757-thickbox_default/danmachi-sword-oratoria-006.jpg
https://www.j-pop.it/haganai/4883-haganai-016.html	Haganai 016	['Prezzo: 5,90 €', 'Riferimento: 9788832757804']	Dark Knight-Yozora fa ritorno, e così anche il club del tuo prossimo ha finalmente la possibilità di riprendere le attività. Ad attendere i ragazzi c'è quel famoso videogioco! Nel frattempo, il viaggio alle terme a cui è legato il loro destino sta per iniziare...	[['Scrittore: Itachi, Yomi Hirasaka'], ['Disegnatore: Buriki'], ['Pagine: 196'], ['Formato: 12x16.9'], ['ISBN: 9788832757804'], ['Genere: Seinen, Commedia']]	https://www.j-pop.it/4756-thickbox_default/haganai-016.jpg
https://www.j-pop.it/la-clinica-dell-amore/4882-la-clinica-dell-amore-002.html	La Clinica dell'Amore 002	['Prezzo: 13,00 €', 'Riferimento: 9788832756760']	Per i problemi di natura sessuale, la porta a cui bussare è quella della Clinica dell’amore del Dr. Sawaru Ogekuri! Assistito dalla procace infermiera Ruko, questo brillante (e assatanato) luminare riuscirà a risolvere ogni caso, ricorrendo a terapie “alternative” in cui il principio attivo è la sensualità!	[['Autore: Haruka Inui'], ['Numero volumi: Serie di 05'], ['Pagine: 384'], ['Formato: 12.5x18'], ['ISBN: 9788832756760'], ['Genere: Comedy, Hentai']]	https://www.j-pop.it/4755-thickbox_default/la-clinica-dell-amore-002.jpg
https://www.j-pop.it/le-montagne-della-follia/4881-le-montagne-della-follia-003.html	Le Montagne della Follia 003	['Prezzo: 6,90 €', 'Riferimento: 9788832756838']	La serie segue la terrificante cronaca di una spedizione scientifica che, sperando di svelare i segreti del Polo Sud, si imbatte nelle tracce di una civiltà risalenti agli eoni più oscuri della Storia della Terra. Preparatevi a rabbrividire!	[['Scrittore: Howard Phillip Lovecraft'], ['Disegnatore: Gou Tanabe'], ['Numero volumi: Serie di 04'], ['Formato: 12x16.9'], ['ISBN: 9788832756838'], ['Genere: Seinen, Horror, Lovecraft']]	https://www.j-pop.it/4754-thickbox_default/le-montagne-della-follia-003.jpg
https://www.j-pop.it/tokyo-ghoul/4880-tokyo-ghoulre-016.html	Tokyo Ghoul:re 016	['Prezzo: 7,50 €', 'Riferimento: 9788832757927']	CON LA PRIMA TIRATURA, IN REGALO UNO SHIKISHI ESCLUSIVO PER I LETTORI ITALIANI!	[['Autore: Sui Ishida'], ['Numero volumi: Serie di 16'], ['Pagine: 352'], ['Formato: 12x16.9'], ['ISBN: 9788832757927'], ['Genere: Seinen, Thriller, Horror']]	https://www.j-pop.it/4753-thickbox_default/tokyo-ghoulre-016.jpg
https://www.j-pop.it/steins-gate/4879-steins-gate-box.html	Steins Gate - BOX	['Prezzo: 18,00 €', 'Riferimento: 9788832757910']	Rintaro Okabe è uno studente universitario perso nelle sue fantasie adolescenziali, che trascorre le giornate progettando strane invenzioni insieme agli altri due membri del Laboratorio di Gadget Futuristici. La sua vita cambia drasticamente quando incontra la scienziata prodigio Kurisu Makise e scopre di aver costruito per puro caso una macchina del tempo...	[['Scrittore: Nitroplus'], ['Disegnatore: Yomi Sarachi'], ['Numero volumi: Cofanetto'], ['Formato: 12x16.9'], ['ISBN: 9788832757910'], ['Genere: Shonen, Thriller, sci-fi']]	https://www.j-pop.it/4752-thickbox_default/steins-gate-box.jpg
https://www.j-pop.it/il-mondo-in-una-bottiglia/4878-il-mondo-in-una-bottiglia.html	Il Mondo in una Bottiglia	['Prezzo: 15,00 €', 'Riferimento: 9788832757149']	Con una postfazione firmata dalla scrittrice Francesca Scotti!	[['Autore: Osamu Tezuka'], ['Numero volumi: Volume unico'], ['Pagine: 520'], ['ISBN: 9788832757149'], ['Genere: Drama, Osamu Tezuka']]	https://www.j-pop.it/4751-thickbox_default/il-mondo-in-una-bottiglia.jpg
https://www.j-pop.it/ayako/4877-ayako-002.html	Ayako 002	['Prezzo: 14,00 €', 'Riferimento: 9788832757088']	Poche opere sono alla pari di Ayakonella critica agli effetti della guerra e nel ritrarre una società appena uscita da un evento cataclismatico capace di cambiare la natura umana. Ayako è una bambina innocente vittima della perversione della sua potente famiglia. Una volta cresciuta, sarà lei stessa a innescare una serie di eventi che porteranno alla rovina della famiglia.	[['Autore: Osamu Tezuka'], ['Numero volumi: Serie di 02'], ['Pagine: 352'], ['Formato: 15x21'], ['ISBN: 9788832757088'], ['Genere: Thriller, Osamu Tezuka']]	https://www.j-pop.it/4750-thickbox_default/ayako-002.jpg
https://www.j-pop.it/steins-gate/4876-steins-gate-001.html	Steins Gate 001	['Prezzo: 6,00 €', 'Riferimento: 9788832757903']	Rintaro Okabe è uno studente universitario perso nelle sue fantasie adolescenziali, che trascorre le giornate progettando strane invenzioni insieme agli altri due membri del Laboratorio di Gadget Futuristici. La sua vita cambia drasticamente quando incontra la scienziata prodigio Kurisu Makise e scopre di aver costruito per puro caso una macchina del tempo...	[['Scrittore: Nitroplus'], ['Disegnatore: Yomi Sarachi'], ['Numero volumi: Serie di 03'], ['Formato: 12x16.9'], ['ISBN: 9788832757903'], ['Genere: Shonen, Thriller, sci-fi']]	https://www.j-pop.it/4749-thickbox_default/steins-gate-001.jpg
https://www.j-pop.it/remember/4875-remember-unravel-2.html	Re/Member Unravel 2	['Prezzo: 5,90 €', 'Riferimento: 9788832757897']	"La saga dell’inquietante Bambina in rosso continua! L’horror scolastico più amato ha lasciato aperte molte domande… e gli autori non hanno alcuna intenzione di lasciarci senza risposte! Tutti i misteri ancora irrisolti nella ""prima stagione"" stanno per arrivare al loro climax in questo imperdibile sequel: il terrore non può avere fine!"	[['Scrittore: Welzard'], ['Disegnatore: Katsutoshi Murase'], ['Formato: 12x16.9'], ['ISBN: 9788832757897'], ['Genere: Seinen, Horror, Action']]	https://www.j-pop.it/4748-thickbox_default/remember-unravel-2.jpg
https://www.j-pop.it/l-eroe-e-morto/4874-l-eroe-e-morto-012.html	L'Eroe è Morto! 012	['Prezzo: 6,00 €', 'Riferimento: 9788832757842']	Il gruppo dell'eroe è finalmente giunto ai cancelli dell'Inferno. Ad attenderli, però, ci sarà l'esercito di Rozeria. Nel frattempo Veraco, l'uomo che ha sconfitto cento dei quattro Arciduchi Demoniaci, libererà la sua vera forza.	[['Autore: Subaruichi'], ['Formato: 12x16.9'], ['ISBN: 9788832757842'], ['Genere: Fantasy, Seinen, Comedy']]	https://www.j-pop.it/4747-thickbox_default/l-eroe-e-morto-012.jpg
https://www.j-pop.it/kase-yamada/4870-kase-yamada-001-le-campanelle.html	Kase & Yamada 001 - Le Campanelle	['Prezzo: 6,50 €', 'Riferimento: 9788832757835']	Yamada è una ragazza timida, membro del comitato scolastico per il giardinaggio; Kase è bella, popolare, nonché la punta di diamante del club di atletica leggera. Di punto in bianco, un giorno Kase rivolge la parola a Yamada vicino all'aiuola di campanelle che questa ha piantato... Comincia così una candida storia d'amore tutta al femminile! 	[['Autore: Hiromi Takashima'], ['Pagine: 168'], ['Formato: 12x16.9'], ['ISBN: 9788832757835'], ['Genere: Yuri']]	https://www.j-pop.it/4743-thickbox_default/kase-yamada-001-le-campanelle.jpg
https://www.j-pop.it/prophecy/4869-prophecy-box.html	Prophecy - BOX	['Prezzo: 20,70 €', 'Riferimento: 9788832757378']	La sezione anti-cybercriminalità di Tokyo è sul piede di guerra. Un individuo, il cui volto è celato da una maschera fatta con fogli di giornale, pubblica in rete diversi filmati in cui preannuncia degli efferati crimini. Non ci sarebbe alcun problema se non fosse che le sue parole trovano sempre riscontro nella realtà...	[['Autore: Tetsuya Tsutsui'], ['Numero volumi: Cofanetto'], ['Formato: 12.5x18'], ['ISBN: 9788832757378'], ['Genere: Seinen, Thriller']]	https://www.j-pop.it/4742-thickbox_default/prophecy-box.jpg
https://www.j-pop.it/prophecy/4868-prophecy-001.html	Prophecy 001	['Prezzo: 6,90 €', 'Riferimento: 9788832758344']	La sezione anti-cybercriminalità di Tokyo è sul piede di guerra. Un individuo, il cui volto è celato da una maschera fatta con fogli di giornale, pubblica in rete diversi filmati in cui preannuncia degli efferati crimini. Non ci sarebbe alcun problema se non fosse che le sue parole trovano sempre riscontro nella realtà...	[['Autore: Tetsuya Tsutsui'], ['Numero volumi: Serie di 03'], ['Formato: 12.5x18'], ['ISBN: 9788832758344'], ['Genere: Seinen, Thriller']]	https://www.j-pop.it/4741-thickbox_default/prophecy-001.jpg
https://www.j-pop.it/poison-city/4867-poison-city-002.html	Poison City 002	['Prezzo: 7,50 €', 'Riferimento: 9788832757880']	Tokyo, 2019. Con le Olimpiadi alle porte, la censura si abbatte su tutto il Giappone: nessuna arte è risparmiata. In questo clima di repressione, Mikio Hibino si lancia nella pubblicazione di un manga horror realistico. Questa decisione porterà a conseguenze inaspettate...	[['Autore: Tetsuya Tsutsui'], ['Numero volumi: Serie di 02'], ['Formato: 12.5x18'], ['ISBN: 9788832757880'], ['Genere: Seinen, Thriller']]	https://www.j-pop.it/4740-thickbox_default/poison-city-002.jpg
https://www.j-pop.it/manhole/4866-manhole-002.html	Manhole 002	['Prezzo: 6,90 €', 'Riferimento: 9788832758337']	Un uomo nudo si aggira sconvolto per l'arteria commerciale della città di Sasahara. All'improvviso si accascia al suolo stroncato da un virus misterioso e mortale. È l'inizio di una pandemia che rischia di decimare la popolazione nipponica! Si tratta di un fenomeno naturale o di una insospettabile macchinazione?	[['Autore: Tetsuya Tsutsui'], ['Numero volumi: Serie di 03'], ['Formato: 12.5x18'], ['ISBN: 9788832758337'], ['Genere: Seinen, Thriller, Horror']]	https://www.j-pop.it/4739-thickbox_default/manhole-002.jpg
https://www.j-pop.it/il-poema-del-vento-e-degli-alberi/4865-il-poema-del-vento-e-degli-alberi-005.html	Il Poema del Vento e degli Alberi 005	['Prezzo: 10,00 €', 'Riferimento: 9788832755145']	Sud della Francia, è la fine del XIX secolo. Serge, figlio di un nobile francese e di una zingara, si trasferisce nel collegio maschile Lacombrade, dove lo attende l’incontro del suo destino: quello con il compagno di stanza Gilbert, un ragazzo bellissimo e diabolico che intrattiene rapporti ambigui con gli altri studenti...	"[['Autore: Keiko TAKEMIYA'], ['Numero volumi: Serie di 10'], ['Formato: 12x16.9'], ['ISBN: 9788832755145'], [""Genere: Storico, Boy's Love, Keiko TAKEMIYA""]]"	https://www.j-pop.it/4738-thickbox_default/il-poema-del-vento-e-degli-alberi-005.jpg
https://www.j-pop.it/overlord/4864-overlord-010.html	Overlord 010	['Prezzo: 4,40 €', 'Riferimento: 9788832757873']	Momonga è un outsider che nel mondo reale non ha posto, solo e senza amici né parenti; su Yggdrasil invece è una figura leggendaria, uno stregone il cui potere incute timore e rispetto. E se, nei panni del suo mitico avatar videoludico, Momonga potesse proseguire la sua esistenza nel suo amato MMORPG, come se questo fosse un luogo reale? E in questa nuova vita, Momonga sarebbe un eroe o... uno spietato conquistatore?	[['Scrittore: KUGANE MARUYAMA'], ['Disegnatore: SATOSHI OSHO, SO-BIN, HUGIN MIYAMA'], ['Formato: 12x16.9'], ['ISBN: 9788832757873'], ['Genere: Fantasy, Shonen, Action']]	https://www.j-pop.it/4737-thickbox_default/overlord-010.jpg
https://www.j-pop.it/final-fantasy-lost-stranger/4863-final-fantasy-lost-stranger-003.html	Final Fantasy Lost Stranger 003	['Prezzo: 6,90 €', 'Riferimento: 9788832757767']	Nel gioco di Final Fantasy, Shogo assiste alla morte della sorella Yuko per mano di un drago. Consapevole che in questo mondo non esiste l'incatesimo di resurrezione, Shogo dà il via a una feroce battaglia per vendicare la sua amata sorellina.	[['Scrittore: Hazuki Minase'], ['Disegnatore: Itsuki Kameya'], ['Pagine: 220'], ['Formato: 12x16.9'], ['ISBN: 9788832757767'], ['Genere: Fantasy, Action, Isekai']]	https://www.j-pop.it/4736-thickbox_default/final-fantasy-lost-stranger-003.jpg
https://www.j-pop.it/kakegurui/4862-kakegurui-010.html	Kakegurui 010	['Prezzo: 6,90 €', 'Riferimento: 9788832757828']	Yumemi ha accumulato voti sfruttando i suoi fan, ma non è ancora abbastanza per aiutarla a raggiungere il suo sogno. All'improvviso si ritrova di fronte il suo idolo, un'attrice di Hollywood. Purtroppo ci saranno sogni infranti in questo decimo volume!	[['Scrittore: Homura Kawamoto'], ['Disegnatore: Toru Naomura'], ['Formato: 12x16.9'], ['ISBN: 9788832757828'], ['Genere: Seinen, Thriller, Horror']]	https://www.j-pop.it/4735-thickbox_default/kakegurui-010.jpg
https://www.j-pop.it/medaka-box-nuova-edizione/4861-medaka-box-nuova-edizione-020.html	Medaka Box - Nuova Edizione 020	['Prezzo: 5,90 €', 'Riferimento: 9788832757859']	Per contrastare Iihiko Shishime, Medaka e gli altri, alla ricerca di Fukuro Tsurubami, si recano all'ospedale Hakoniwa, dove l'uomo è nascosto. Hansode Shiranui, inviata sul posto per fare da controfigura proprio a Tsurubami, si trova davanti a uno spettacolo inaspettato.	[['Scrittore: NisiOisiN'], ['Disegnatore: Akira Akatsuki'], ['Numero volumi: Serie di 22'], ['Formato: 12x16.9'], ['ISBN: 9788832757859'], ['Genere: Shonen, Action, NisiOisiN']]	https://www.j-pop.it/4734-thickbox_default/medaka-box-nuova-edizione-020.jpg
https://www.j-pop.it/la-clinica-dell-amore/4860-la-clinica-dell-amore-box.html	La Clinica dell'Amore - BOX	['Prezzo: 65,00 €', 'Riferimento: 9788832756517']	"Per i problemi di natura sessuale, la porta a cui bussare è quella della Clinica dell'amore del Dottor Sawaru Ogekuri. Assistito dalla procace infermiera Ruko, questo brillante (e assatanato) luminare riuscirà a risolvere ogni caso, ricorrendo a terapie ""alternative"" in cui il principio attivo è la sensualità! "	[['Autore: Haruka Inui'], ['Numero volumi: Cofanetto'], ['Formato: 12,4x18'], ['ISBN: 9788832756517'], ['Genere: Comedy, Hentai']]	https://www.j-pop.it/4733-thickbox_default/la-clinica-dell-amore-box.jpg
https://www.j-pop.it/miyamoto-musashi/4859-miyamoto-musashi.html	Miyamoto Musashi	['Prezzo: 15,00 €', 'Riferimento: 9788832756531']	La vita del più famoso dei samurai dalla tormentata giovinezza al leggendario duello contro Kojiro Sasaki sull'isola di Funajima (entrato nell'immaginario comune come simbolo ultimo della sfida d'onore in cui vincono tenacia, abilità e coraggio), per arrivare agli ultimi giorni in cui mise per iscritto la sua filosofia di vita ne Il Libro dei Cinque Anelli. La figura di Musashi viene approfondita anche in due postfazioni firmate dal professor Leonardo Vittorio Arena e dal fumettista Roberto Recchioni.	[['Autore: Shotaro ISHInoMORI'], ['Numero volumi: Volume unico'], ['Pagine: 488'], ['Formato: 12,4x18'], ['ISBN: 9788832756531'], ['Genere: Seinen, Biografia, Action, Filosofia']]	https://www.j-pop.it/4732-thickbox_default/miyamoto-musashi.jpg
https://www.j-pop.it/magical-girl-spec-ops-asuka/4858-magical-girl-spec-ops-asuka-001.html	Magical Girl Spec-Ops Asuka 001	['Prezzo: 6,50 €', 'Riferimento: 9788832757484']	L'umanità, attaccata da una misteriosa creatura ostile, rischiava di estinguersi; tuttavia, grazie all'intervento delle Magical Girl, è riuscita a sopravvivere. Tre anni dopo, una nuova minaccia mette in pericolo il mondo e Asuka, leader delle Magical Girl che sperava di essersi lasciata le difficoltà della guerra alle spalle, dovrà impugnare di nuovo le armi per combattere!	[['Scrittore: Makoto Fukami, Naoya Tamura'], ['Disegnatore: Seiko Yokiya'], ['Pagine: 196'], ['Formato: 12,4x18'], ['ISBN: 9788832757484'], ['Genere: Fantasy, Seinen, Action, Ecchi, sci-fi']]	https://www.j-pop.it/4731-thickbox_default/magical-girl-spec-ops-asuka-001.jpg
https://www.j-pop.it/yarichin-bitch-club/4857-yarichin-bitch-club-001.html	Yarichin Bitch Club 001	['Prezzo: 6,90 €', 'Riferimento: 9788832757934']	"Appena arrivato in una nuova scuola maschile tra i monti, Takashi Tono deve decidere a quale club iscriversi. Alla fine sceglie l'apparentemente tranquillo club di fotografia, conosciuto anche con il nome di ""Yarichin Bitch Club"", per la presenza di affascinanti senpai senza inibizioni. Da subito nel mirino di alcuni di questi, la sua vita liceale si preannuncia stuzzicante… Un nuovo apassionante yaoi dalla maestra Ogeretsu Tanaka!"	[['Autore: Ogeretsu Tanaka'], ['Pagine: 200'], ['Formato: 12x16.9'], ['ISBN: 9788832757934'], ['Genere: Comedy, yaoi']]	https://www.j-pop.it/4730-thickbox_default/yarichin-bitch-club-001.jpg
https://www.j-pop.it/sword-art-online-project-alicization/4855-sword-art-online-project-alicization-001.html	Sword Art Online: Project Alicization 001	['Prezzo: 6,90 €', 'Riferimento: 9788832757651']	Kirito viene assunto da una potente azienda per aiutare a sviluppare intelligenze artificiali. Il suo compito sarà immergersi, senza memoria, in un mondo virtuale popolato da AI per capire come funziona la loro mente. In questo luogo dove il tempo è relativo, lo aspettano anni di avventure!	[['Scrittore: Reki Kawahara'], ['Disegnatore: Koutarou Yamada'], ['Formato: 12x16.9'], ['ISBN: 9788832757651'], ['Genere: Azione, Shonen, Fantascienza, Videogiochi']]	https://www.j-pop.it/4728-thickbox_default/sword-art-online-project-alicization-001.jpg
https://www.j-pop.it/la-clinica-dell-amore/4853-la-clinica-dell-amore-001.html	La Clinica dell'Amore 001	['Prezzo: 13,00 €', 'Riferimento: 9788832756517']	"Per i problemi di natura sessuale, la porta a cui bussare è quella della Clinica dell'amore del Dottor Sawaru Ogekuri. Assistito dalla procace infermiera Ruko, questo brillante (e assatanato) luminare riuscirà a risolvere ogni caso, ricorrendo a terapie ""alternative"" in cui il principio attivo è la sensualità!"	[['Autore: Haruka Inui'], ['Numero volumi: Serie di 05'], ['Pagine: 384'], ['Formato: 12,4x18'], ['ISBN: 9788832756753'], ['Genere: Comedy, Hentai']]	https://www.j-pop.it/4726-thickbox_default/la-clinica-dell-amore-001.jpg
https://www.j-pop.it/duds-hunt/4852-duds-hunt.html	Duds Hunt	['Prezzo: 6,90 €', 'Riferimento: 9788832757354']	Dopo il riformatorio, il giovane Nakanishi prova a scrostarsi di dosso un passato da criminale, ma ben presto si rende conto di non riuscirci. Quando la vita comincia a diventare stressante, viene invitato da un utente anonimo a partecipare a un misterioso gioco online di nome Duds Hunt, in cui vige una sola regola: tutto è lecito.	[['Autore: Tetsuya Tsutsui'], ['Numero volumi: Volume unico'], ['Formato: 12x16.9'], ['ISBN: 9788832757354'], ['Genere: Seinen, Thriller, Action']]	https://www.j-pop.it/4725-thickbox_default/duds-hunt.jpg
https://www.j-pop.it/rezero-starting-life-in-another-world/4851-rezero-light-novel-5.html	Re:Zero - Light Novel 5	['Prezzo: 12,00 €', 'Riferimento: 9788832757613']	Dopo essersi separato a malincuore da Emilia, Subaru si rifugia nella villa di Crusch, con la fedele Rem al seguito e il cuore profondamente addolorato. Mentre il senso di impotenza lo consuma, viene a sapere che la mezz'elfa si trova in difficoltà e decide di correre in suo aiuto.	[['Scrittore: Tappei Nagatsuki'], ['Disegnatore: Shinichirou Otsuka'], ['Formato: 14x21'], ['ISBN: 9788832757613'], ['Genere: Fantasy, Azione, Shonen, Light Novel']]	https://www.j-pop.it/4724-thickbox_default/rezero-light-novel-5.jpg
https://www.j-pop.it/goblin-slayer/4850-goblin-slayer-004.html	Goblin Slayer 004	['Prezzo: 6,50 €', 'Riferimento: 9788832757781']	Dalla missione con il gruppo dell'elfa alla richiesta di partecipare al colloquio da parte della receptionist, la vita di Goblin Slayer sta iniziando pian piano a cambiare. Nel mentre arriva una nuova richiesta di sterminio goblin. La battaglia all'interno del labirinto sotterraneo della Città dell'acqua ha inizio!	[['Scrittore: Kumo Kagyu'], ['Disegnatore: Kousuke Kurose'], ['Formato: 12x16.9'], ['ISBN: 9788832757781'], ['Genere: Fantasy, Seinen, Horror, Action']]	https://www.j-pop.it/4723-thickbox_default/goblin-slayer-004.jpg
