url	corpo	trama
https://www.animeclick.it/manga/31721/jingi-naki-mukotori	[{'Titolo originale': 'Jingi Naki Mukotori'}, {'Titolo inglese': 'Unrighteous Son-in-law'}, {'Titolo Kanji': '仁義なき婿取り'}, {'Nazionalità': 'Giappone'}, {'Casa Editrice': 'Shogakukan'}, {'Storia': 'Airi Sano'}, {'Disegni': 'Airi Sano'}, {'Categoria': 'Shoujo '}, {'Genere': 'Commedia  Scolastico  Sentimentale '}, {'Anno': '2020'}, {'Volumi': '1'}, {'Stato in patria': 'in corso'}, {'Stato in Italia': 'inedito'}, {'Disponibilità': 'Nessuna'}, {'Valutazione cc': '0,000    '}, {'Opinioni': ' 0  0  0 - 0,00% promosso'}, {'Serializzato su': 'Sho-Comi'}, {'Immagini': '0 (by Redazione)'}, {'Tag generici': 'Yakuza  Scuola-superiore  Aspetto-diverso-dalla-personalità  Yandere  Personaggi-violenti '}, {'Nella tua lista': 'Per utilizzare la tua lista personale devi essere registrato.'}, {'Nelle liste come': '0 In lettura, 0 Completo, 0 Pausa, 0 Sospeso, 0 Da rileggere, 0 Da leggere'}]	"[""Trama: Questa è la storia di una battle royal che gira intorno ad una singola donna, la nipote del boss della gang che gestisce i maggiori affari illeciti del Giappone. Se uno riuscisse a sposare la ragazza in questione, Tsukijou Ageha, otterrebbe un'enorme influenza sulla mafia giapponese. Ma Ageha, che di giorno vive la vita di una semplice ragazza delle superiori appassionata di gatti, vorrebbe sposare soltanto un ragazzo che rispecchia certe caratteristiche. Il suo ragazzo ideale deve essere molto bello e gentile, esattamente come Kira-kun, il ragazzo per cui ha una cotta. Ma al contrario dalle sue aspettative, Kira-kun potrebbe avere dei lati nascosti piuttosto controversi...""]"
https://www.animeclick.it/manga/30176/jishou-akuyaku-reijou-na-konyakusha-no-kansatsu-kiroku	"[{'Titolo originale': 'Jishou Akuyaku Reijou na Konyakusha no Kansatsu Kiroku'}, {'Titolo inglese': ""Observation Record of a Self-proclaimed Villainess' Fiancée""}, {'Titolo Kanji': '自称悪役令嬢な婚約者の観察記録'}, {'Nazionalità': 'Giappone'}, {'Casa Editrice': 'Alpha Polis'}, {'Storia': 'Shiki'}, {'Disegni': 'Natsume Hasumi'}, {'Categoria': 'Shoujo '}, {'Genere': 'Commedia  Fantasy  Sentimentale '}, {'Anno': '2018'}, {'Tratto da': 'Light Novel'}, {'Volumi': '3'}, {'Stato in patria': 'in corso'}, {'Stato in Italia': 'inedito'}, {'Disponibilità': 'Nessuna'}, {'Valutazione cc': '0,000    '}, {'Opinioni': ' 0  0  0 - 0,00% promosso'}, {'Serializzato su': 'Regina'}, {'Immagini': '6 (by Riri)'}, {'Tag generici': 'Reincarnazione  Matrimonio-combinato  Protagonista-manipolatore  protagonista-svampita  isekai '}, {'Nella tua lista': 'Per utilizzare la tua lista personale devi essere registrato.'}, {'Nelle liste come': '0 In lettura, 0 Completo, 0 Pausa, 0 Sospeso, 0 Da rileggere, 1 Da leggere'}]"	['Trama: Il principe Cecil è talmente perfetto che ogni cosa gli riesce con facilità, tanto da annoiarlo. Ma al loro primo incontro, la sua promessa sposa, Lady Bertia, sostiene che quello in cui si trovano è il mondo di un otome game a cui stava giocando nella sua precedente vita. Nel gioco impersonava la cattiva e ha intenzione di rispettare la parte ed annullare il fidanzamento. Il principe non comprende ma decide di stare a guardare. La sua vita improvvisamente non è più così noiosa!']
https://www.animeclick.it/manga/15020/jiujiu	[{'Titolo originale': 'Jiujiu'}, {'Titolo inglese': 'Jiujiu'}, {'Nazionalità': 'Giappone'}, {'Casa Editrice': 'Hakusensha'}, {'Disegni': 'Tōya Tobina'}, {'Storia': 'Tōya Tobina'}, {'Categoria': 'Shoujo '}, {'Genere': 'Commedia  Scolastico  Sentimentale  Soprannaturale '}, {'Anno': '2008'}, {'Volumi': '5'}, {'Stato in patria': 'completato'}, {'Stato in Italia': 'completato'}, {'Disponibilità': 'GP Manga (compralo su Amazon.it)'}, {'Valutazione cc': '6,700   (#4449 in manga) (1 valutazioni con 0 recensioni)  '}, {'Opinioni': ' 6  1  0 - 92,31% promosso'}, {'Immagini': '6 (by Arashi84)'}, {'Nella tua lista': 'Per utilizzare la tua lista personale devi essere registrato.'}, {'Nelle liste come': '4 In lettura, 8 Completo, 0 Pausa, 1 Sospeso, 1 Da rileggere, 16 Da leggere - drop rate: 7,14%'}]	"[""Trama: La famiglia Hachiouji lavora nell'ombra per sconfiggere i demoni. La capofamiglia, Takamichi, ha perso suo fratello quando era ancora molto giovane e si è isolata dal mondo. Una sera però, si presentano al suo cospetto due cuccioli di lupo; dopo pochi anni i due sono cresciuti notevolmente e frequentano addirittura lo stesso liceo della ragazza!""]"
https://www.animeclick.it/manga/20690/joker	[{'Titolo originale': 'Joker'}, {'Titolo inglese': 'Joker'}, {'Titolo Kanji': 'ファイナル・ミッション'}, {'Nazionalità': 'Giappone'}, {'Casa Editrice': 'Shinshokan'}, {'Storia': 'Yuu Maki'}, {'Disegni': 'Katsumi Michihara'}, {'Categoria': 'Shoujo '}, {'Genere': 'Fantascienza  Gender Bender  Mistero  Sentimentale  Soprannaturale '}, {'Anno': '1987'}, {'Volumi': '8'}, {'Stato in patria': 'completato'}, {'Stato in Italia': 'inedito'}, {'Disponibilità': 'Nessuna'}, {'Valutazione cc': '0,000    '}, {'Opinioni': ' 0  0  0 - 0,00% promosso'}, {'Serializzato su': 'Wings'}, {'Immagini': '6 (by Arashi84)'}, {'Tag generici': 'Esperimenti  Polizia-Poliziotti  Trasformazioni-di-genere '}, {'Nella tua lista': 'Per utilizzare la tua lista personale devi essere registrato.'}, {'Nelle liste come': '0 In lettura, 0 Completo, 0 Pausa, 0 Sospeso, 0 Da rileggere, 3 Da leggere'}]	"['Trama: Riin Rikudo è un agente sotto copertura al quale viene affidato l\'incarico di seguire una persona misteriosa e bellissima che si fa chiamare ""Joker"". Presto scopre che Joker non è un criminale ma potrebbe essere una spia, un detective o un mercenario. Potrebbe essere un uomo, una donna... o entrambe le cose?!']"
https://www.animeclick.it/manga/15227/joker-akiko-nomura	[{'Titolo originale': 'Joker (Akiko Nomura)'}, {'Titolo inglese': 'Joker (Akiko Nomura)'}, {'Nazionalità': 'Giappone'}, {'Casa Editrice': 'Kodansha'}, {'Disegni': 'Akiko Nomura'}, {'Storia': 'Akiko Nomura'}, {'Categoria': 'Shoujo '}, {'Genere': 'Musica  Scolastico  Sentimentale  Slice of Life '}, {'Anno': '1998'}, {'Volumi': '2'}, {'Stato in patria': 'completato'}, {'Stato in Italia': 'inedito'}, {'Disponibilità': 'Nessuna'}, {'Valutazione cc': '0,000    '}, {'Opinioni': ' 0  0  0 - 0,00% promosso'}, {'Immagini': '2 (by Arashi84)'}, {'Nella tua lista': 'Per utilizzare la tua lista personale devi essere registrato.'}, {'Nelle liste come': '0 In lettura, 0 Completo, 0 Pausa, 0 Sospeso, 0 Da rileggere, 3 Da leggere'}]	"['Trama: La storia racconta di una band musicale di nome ""Joker"", mostrando la vita quotidiana dei suoi membri e l\'impegno per far crescere il gruppo. I Bloody Rouge sono una band rivale ed entrambi si contendono un posto per potersi esibire al ""Rok Wave Festival.""']"
https://www.animeclick.it/manga/16135/joker-e	[{'Titolo originale': 'Joker e.....'}, {'Titolo inglese': 'Joker e.....'}, {'Nazionalità': 'Giappone'}, {'Casa Editrice': 'Shogakukan'}, {'Disegni': 'Yumiko Ooshima'}, {'Storia': 'Yumiko Ooshima'}, {'Categoria': 'Shoujo '}, {'Genere': 'Gender Bender  Sentimentale '}, {'Anno': '1973'}, {'Volumi': '1'}, {'Stato in patria': 'completato'}, {'Stato in Italia': 'inedito'}, {'Disponibilità': 'Nessuna'}, {'Valutazione cc': '0,000    '}, {'Opinioni': ' 0  0  0 - 0,00% promosso'}, {'Immagini': '1 (by dany87)'}, {'Nella tua lista': 'Per utilizzare la tua lista personale devi essere registrato.'}, {'Nelle liste come': '0 In lettura, 0 Completo, 0 Pausa, 0 Sospeso, 0 Da rileggere, 1 Da leggere'}]	['Trama: Il manga parla di un ragazzo che viene trasformato in una ragazza e finisce in un triangolo amoroso.']
https://www.animeclick.it/manga/31301/joker-game	[{'Titolo originale': 'Joker Game - The Animation'}, {'Titolo inglese': 'Joker Game: The Animation'}, {'Titolo Kanji': 'ジョーカー・ゲーム THE ANIMATION'}, {'Nazionalità': 'Giappone'}, {'Casa Editrice': 'Mag Garden'}, {'Storia': 'Kōji Yanagi'}, {'Disegni': 'Subaru Nitō'}, {'Categoria': 'Shoujo '}, {'Genere': 'Guerra  Mistero  Politica  Storico '}, {'Anno': '2016 - 2018'}, {'Tratto da': 'Anime'}, {'Volumi': '5'}, {'Capitoli': '23'}, {'Stato in patria': 'completato'}, {'Stato in Italia': 'inedito'}, {'Disponibilità': 'Nessuna'}, {'Valutazione cc': '0,000    '}, {'Opinioni': ' 0  0  0 - 0,00% promosso'}, {'Serializzato su': 'Comic Blade'}, {'Immagini': '6 (by Haizhong_Musume)'}, {'Tag generici': 'Giappone  Seconda-guerra-mondiale  organizzazioni-segrete  Spie  Anni-30  corpo-militare-soldati-esercito  Ventesimo-secolo  spionaggio  intrighi-politici  governo-giapponese '}, {'Nella tua lista': 'Per utilizzare la tua lista personale devi essere registrato.'}, {'Nelle liste come': '0 In lettura, 0 Completo, 0 Pausa, 0 Sospeso, 0 Da rileggere, 1 Da leggere'}]	"['Trama: La storia è ambientata nel 1937, alla vigilia della seconda guerra mondiale, quando il tenente colonnello Yuuki dell\'esercito imperiale giapponese è incaricato di formare ""L\'agenzia D"", unità di intelligence e controspionaggio. Con la supervisione del tenente Sakuma, dispiega la sua rete di agenti contro nemici interni ed esterni ma senza curarsi delle regole cardine dell\'esercito: ""Non uccidete, non siate uccisi, non fatevi catturare"".']"
https://www.animeclick.it/manga/20646/joker-reboot	[{'Titolo originale': 'Joker reboot'}, {'Titolo inglese': 'Joker reboot'}, {'Nazionalità': 'Giappone'}, {'Casa Editrice': 'Shinshokan'}, {'Storia': 'Yuu Maki'}, {'Disegni': 'Kairi Shimotsuki'}, {'Categoria': 'Shoujo '}, {'Genere': 'Fantascienza  Gender Bender  Mistero  Sentimentale  Soprannaturale '}, {'Anno': '2015'}, {'Volumi': '3'}, {'Stato in patria': 'in corso'}, {'Stato in Italia': 'inedito'}, {'Disponibilità': 'Nessuna'}, {'Valutazione cc': '0,000    '}, {'Opinioni': ' 0  0  0 - 0,00% promosso'}, {'Serializzato su': 'Wings'}, {'Immagini': '6 (by Arashi84)'}, {'Tag generici': 'Esperimenti  Polizia-Poliziotti  Trasformazioni-di-genere '}, {'Nella tua lista': 'Per utilizzare la tua lista personale devi essere registrato.'}, {'Nelle liste come': '0 In lettura, 0 Completo, 0 Pausa, 0 Sospeso, 0 Da rileggere, 3 Da leggere'}]	['Trama: Reboot del manga Joker di Katsumi Michihara.']
https://www.animeclick.it/manga/14353/joousama-no-shirousagi	"[{'Titolo originale': 'Joousama no Shirousagi'}, {'Titolo inglese': ""Queen's White Rabbit""}, {'Nazionalità': 'Giappone'}, {'Casa Editrice': 'Hakusensha'}, {'Disegni': 'Hisamu Oto'}, {'Storia': 'Hisamu Oto'}, {'Categoria': 'Shoujo '}, {'Genere': 'Commedia  Fantascienza  Fantasy  Scolastico  Sentimentale  Soprannaturale '}, {'Anno': '2011'}, {'Volumi': '3'}, {'Stato in patria': 'completato'}, {'Stato in Italia': 'inedito'}, {'Disponibilità': 'Nessuna'}, {'Valutazione cc': '0,000    '}, {'Opinioni': ' 0  0  0 - 0,00% promosso'}, {'Immagini': '7 (by Melany)'}, {'Nella tua lista': 'Per utilizzare la tua lista personale devi essere registrato.'}, {'Nelle liste come': '4 In lettura, 0 Completo, 1 Pausa, 0 Sospeso, 0 Da rileggere, 14 Da leggere - drop rate: 0,00%'}]"	"['Trama: Nishina Yukito è l\'unico maschio di una famiglia di ragazze. La sua vita scolastica è sempre stata ordinaria e noiosa, ma tutto cambia il giorno in cui vede una piramide che galleggia nel cielo al di sopra della scuola. In realtà la piramide è una navicella spaziale pilotata da una misteriosa ragazza che porta sul suo capo una corona. Lei si presenterà come la principessa imperiale Lacey del pianeta Kura-ura affermando di essere giunta sulla Terra alla ricerca del ""White Rabbit"", che dovrebbe aiutarla nel realizzare i desideri di dieci esseri umani attraverso i baci. Che il bianco coniglio sia Yukito?']"
https://www.animeclick.it/manga/30377/joryuu-sakka-to-yuki	[{'Titolo originale': 'Joryusakka to Yuki'}, {'Titolo inglese': 'Yuki and the Authoress'}, {'Titolo Kanji': '女流作家とユキ'}, {'Nazionalità': 'Giappone'}, {'Casa Editrice': 'Media Factory'}, {'Storia': 'Yuu Nagori'}, {'Disegni': 'Yuu Nagori'}, {'Categoria': 'Shoujo  Shoujo-Ai '}, {'Genere': 'Sentimentale  Slice of Life  Storico '}, {'Anno': '2018 - 2019'}, {'Volumi': '2'}, {'Capitoli': '15'}, {'Stato in patria': 'completato'}, {'Stato in Italia': 'inedito'}, {'Disponibilità': 'Nessuna'}, {'Valutazione cc': '7,100   (#2511 in manga) (1 valutazioni con 0 recensioni)  '}, {'Opinioni': ' 0  0  0 - 0,00% promosso'}, {'Serializzato su': 'Comic Gene'}, {'Immagini': '6 (by lightorange)'}, {'Tag generici': 'ristorante-caffè  Epoca-Taisho  Scrittore  Camerieri  Protagonista-timida '}, {'Nella tua lista': 'Per utilizzare la tua lista personale devi essere registrato.'}, {'Nelle liste come': '0 In lettura, 1 Completo, 0 Pausa, 0 Sospeso, 0 Da rileggere, 0 Da leggere - drop rate: 0,00%'}]	"[""Trama: La giovane Yuki lavora in un caffè e sogna di avere una storia d'amore e una vita di gran lunga migliore rispetto a quella che ha attualmente. Ma l'incontro casuale con la belle e misteriosa autrice Beniko Azuma, una donna che sembra conoscere l'amore come il palmo della sua mano, potrebbe cambiare il modo in cui Yuki osserva il mondo.""]"
https://www.animeclick.it/manga/13556/joshi-mousou-shoukougun	[{'Titolo originale': 'Joshi Mousou Shoukougun'}, {'Titolo inglese': 'Joshi Mousou Shoukougun'}, {'Nazionalità': 'Giappone'}, {'Casa Editrice': 'Hakusensha'}, {'Disegni': 'Ichiha'}, {'Storia': 'Ichiha'}, {'Categoria': 'Shoujo '}, {'Genere': 'Commedia  Gender Bender  Scolastico  Sentimentale '}, {'Anno': '2002'}, {'Volumi': '10'}, {'Stato in patria': 'completato'}, {'Stato in Italia': 'inedito'}, {'Disponibilità': 'Nessuna'}, {'Valutazione cc': '0,000    '}, {'Opinioni': ' 0  0  0 - 0,00% promosso'}, {'Immagini': '6 (by Melany)'}, {'Nella tua lista': 'Per utilizzare la tua lista personale devi essere registrato.'}, {'Nelle liste come': '0 In lettura, 0 Completo, 0 Pausa, 0 Sospeso, 0 Da rileggere, 4 Da leggere'}]	['Trama:']
https://www.animeclick.it/manga/10857/jotei-ekaterina	[{'Titolo originale': 'Jotei Katharina'}, {'Titolo inglese': 'The Emperess Catharina'}, {'Nazionalità': 'Giappone'}, {'Casa Editrice': 'Chuo-koronsha'}, {'Disegni': 'Riyoko Ikeda'}, {'Storia': 'Riyoko Ikeda'}, {'Categoria': 'Shoujo '}, {'Genere': 'Storico '}, {'Anno': '1982'}, {'Volumi': '5'}, {'Stato in patria': 'completato'}, {'Stato in Italia': 'inedito'}, {'Disponibilità': 'Nessuna'}, {'Valutazione cc': '0,000    '}, {'Opinioni': ' 0  0  0 - 0,00% promosso'}, {'Immagini': '4 (by Slanzard)'}, {'Nella tua lista': 'Per utilizzare la tua lista personale devi essere registrato.'}, {'Nelle liste come': '1 In lettura, 0 Completo, 0 Pausa, 0 Sospeso, 0 Da rileggere, 10 Da leggere - drop rate: 0,00%'}]	"['Trama: Attraverso la biografia della sovrana del francese Henry Troyat, l\'autrice decide di trasporre su carta la vita, gli amori e la carriera diplomatica di ""Catherine la Grande"", realizzando un affresco storico di rara fedeltà alle vicende originali, e dallo stile ricco e ricercato, ormai da veterana del genere (trama tratta da Shoujo-Manga Outline).']"
https://www.animeclick.it/manga/18887/juicy	[{'Titolo originale': 'Juicy'}, {'Titolo inglese': 'Juicy'}, {'Titolo Kanji': 'Juicy'}, {'Nazionalità': 'Giappone'}, {'Casa Editrice': 'Shueisha'}, {'Storia': 'Rin Saito'}, {'Disegni': 'Rin Saito'}, {'Categoria': 'Shoujo '}, {'Genere': 'Anno'}, {'2009': 'Volumi'}, {'1': 'Stato in patria'}, {'completato': 'Stato in Italia'}, {'inedito': 'Disponibilità'}, {'Nessuna': 'Valutazione cc'}, {'0,000    ': 'Opinioni'}, {' 0  0  0 - 0,00% promosso': 'Serializzato su'}, {'Cookie': 'Immagini'}, {'6 (by dany87)': 'Nella tua lista'}, {'Per utilizzare la tua lista personale devi essere registrato.': 'Nelle liste come'}]	"[""Trama: Touko è una studentessa all'ultimo anno all'accademia di belle arti e non è particolarmente felice perché sente ancora qualcosa per il suo ex ragazzo, che ha scoperto che l'ha tradita tre anni fa. Entra in scena Shima, un ragazzo al primo anno che prova un certo interesse per lei. I personaggi della storia sono tutti interconnessi: Kana, la vicina di casa di Touko lavora nello stesso bar del suo ex Fuki e Kana stessa è una delle ex ragazze di Shima. In mezzo a tutte queste relazioni intrecciate il rapporto tra Shima e Touko cresce e dovrà decidere con chi vuole realmente stare tra lei e Kana.""]"
https://www.animeclick.it/manga/9971/juliet	[{'Titolo originale': 'Wasurerareta Juliet / Hakushaku Cain series'}, {'Titolo inglese': 'Forgotten Juliet'}, {'Titolo Kanji': '忘れられたジュリエット / 伯爵カインシリーズ'}, {'Nazionalità': 'Giappone'}, {'Casa Editrice': 'Hakusensha'}, {'Storia': 'Kaori Yuki'}, {'Disegni': 'Kaori Yuki'}, {'Categoria': 'Shoujo  Pubblico Adulto '}, {'Genere': 'Drammatico  Horror  Mistero  Sentimentale '}, {'Anno': '1991'}, {'Volumi': '1'}, {'Stato in patria': 'completato'}, {'Stato in Italia': 'completato'}, {'Disponibilità': 'Panini Comics (compralo su Amazon.it)'}, {'Valutazione cc': '7,375   (#1344 in manga) (14 valutazioni con 5 recensioni)  '}, {'Opinioni': ' 1  0  0 - 100,00% promosso'}, {'Serializzato su': 'Hana to Yume'}, {'Immagini': '5 (by Slanzard)'}, {'Tag generici': 'Gotico  Epoca-vittoriana  ambientazione-ottocentesca  Ambientazione-tetra '}, {'Nella tua lista': 'Per utilizzare la tua lista personale devi essere registrato.'}, {'Nelle liste come': '3 In lettura, 135 Completo, 1 Pausa, 1 Sospeso, 1 Da rileggere, 18 Da leggere - drop rate: 0,71%'}]	"[""Trama: Dopo Neji è la volta di Juliet, una ragazza che aspettava il giorno in cui avrebbe giurato amore eterno all'uomo che amava. Ma il suo sentimento non fu ricambiato. Da allora il suo fantasma gira di notte uccidendo uno dopo l'altro chiunque che la capiti innanzi."", ""In totale include 5 storie ambientate nell'epoca vittoriana:"", '""Juliet"", ""Il marchio di Bibi"", ""I ragazzi che fermarono il tempo"", ""Il doppio"", ""Morte di Cleo Dreyfus"".', '', 'Wasurerareta Juliet è il primo volume della saga del conte Cain (Hakushaku Cain Series) che comprende in ordine: Juliet, Suoni, Kafka, Il Sigillo, God Child.']"
https://www.animeclick.it/manga/14050/jun	[{'Titolo originale': 'Jun'}, {'Titolo inglese': 'Jun'}, {'Nazionalità': 'Giappone'}, {'Casa Editrice': 'Shueisha'}, {'Disegni': 'Taku Tsugumi'}, {'Storia': 'Taku Tsugumi'}, {'Categoria': 'Shoujo '}, {'Genere': 'Scolastico  Sentimentale '}, {'Anno': '1991'}, {'Volumi': '1'}, {'Stato in patria': 'completato'}, {'Stato in Italia': 'inedito'}, {'Disponibilità': 'Nessuna'}, {'Valutazione cc': '0,000    '}, {'Opinioni': ' 0  0  0 - 0,00% promosso'}, {'Immagini': '1 (by Arashi84)'}, {'Nella tua lista': 'Per utilizzare la tua lista personale devi essere registrato.'}, {'Nelle liste come': '0 In lettura, 0 Completo, 0 Pausa, 0 Sospeso, 0 Da rileggere, 0 Da leggere'}]	['Trama:']
https://www.animeclick.it/manga/12907/junai-tokkou-taichou	[{'Titolo originale': 'Junai Tokkou Taichou!'}, {'Titolo inglese': 'Pure Love Kamikaze Captain'}, {'Titolo Kanji': '純愛特攻隊長!'}, {'Nazionalità': 'Giappone'}, {'Casa Editrice': 'Kodansha'}, {'Disegni': 'Shizuru Seino'}, {'Storia': 'Shizuru Seino'}, {'Categoria': 'Shoujo '}, {'Genere': 'Azione  Combattimento  Commedia  Gang Giovanili  Scolastico  Sentimentale '}, {'Anno': '2005 - 2009'}, {'Volumi': '13'}, {'Capitoli': '53'}, {'Stato in patria': 'completato'}, {'Stato in Italia': 'inedito'}, {'Disponibilità': 'Nessuna'}, {'Valutazione cc': '0,000    '}, {'Opinioni': ' 0  0  0 - 0,00% promosso'}, {'Serializzato su': 'Bessatsu Friend'}, {'Immagini': '6 (by Melany)'}, {'Tag generici': 'Primo-amore  Teppisti  arti-marziali  Aspetto-diverso-dalla-personalità  protagonista-maschile-forte  Protagonista-femminile-forte '}, {'Nella tua lista': 'Per utilizzare la tua lista personale devi essere registrato.'}, {'Nelle liste come': '4 In lettura, 3 Completo, 1 Pausa, 0 Sospeso, 0 Da rileggere, 24 Da leggere - drop rate: 0,00%'}]	"[""Trama: La protagonista, Yusa Chiemi, è un vero maschiaccio, attacca briga, mostra i denti con la stessa facilità con cui si cambia d'abito e sembra essere piuttosto brava con pugni e calci. La cattiva fama certo non le è utile a scuola, tanto che dopo ripetute riprese e sospensioni per cattiva condotta la vediamo vicina all'espulsione. C'era da aspettarselo, ma le viene data un'ultima possibilità a cui lei si aggrappa con tutte le sue forze: dovrà redimersi e coinvolgere in tutto questo Hirata Akifumi, pericoloso teppista della sua classe!""]"
https://www.animeclick.it/manga/12403/junai-labyrinth	[{'Titolo originale': 'Jun-ai Labyrinth'}, {'Titolo inglese': 'Pure Love Labyrinth'}, {'Nazionalità': 'Giappone'}, {'Casa Editrice': 'Hakusensha'}, {'Disegni': 'Yuki Nakaji'}, {'Storia': 'Yuki Nakaji'}, {'Categoria': 'Shoujo '}, {'Genere': 'Musica  Scolastico  Sentimentale '}, {'Anno': '2009'}, {'Volumi': '7'}, {'Stato in patria': 'completato'}, {'Stato in Italia': 'inedito'}, {'Disponibilità': 'Nessuna'}, {'Valutazione cc': '0,000    '}, {'Opinioni': ' 0  0  0 - 0,00% promosso'}, {'Immagini': '9 (by ReiRan->--@)'}, {'Nella tua lista': 'Per utilizzare la tua lista personale devi essere registrato.'}, {'Nelle liste come': '1 In lettura, 0 Completo, 0 Pausa, 0 Sospeso, 0 Da rileggere, 19 Da leggere - drop rate: 0,00%'}]	['Trama: Ogiwara Umi è una ordinaria sedicenne, che però ha un fratellone straordinario: Ogiwara Haruto è il 19enne attore rivelazione del panorama nipponico ed ha un seguito di fan impressionante. Questa situazione già sarebbe pesante per qualsiasi sorella, ma per Umi lo è ancor di più, visto che soffre del brother-coplex, insomma è innamorata del fratello. Ma se Haruto la ricambiasse? Tra loro si interporrà un cantante idol compagno di scuola di Umi.']
https://www.animeclick.it/manga/13304/junai-strip	[{'Titolo originale': 'Junai Strip'}, {'Titolo inglese': 'Junai Strip'}, {'Nazionalità': 'Giappone'}, {'Casa Editrice': 'Shogakukan'}, {'Disegni': 'Mayu Shinjo'}, {'Storia': 'Mayu Shinjo'}, {'Categoria': 'Shoujo '}, {'Genere': 'Commedia  Scolastico  Sentimentale  Smut '}, {'Anno': '2005'}, {'Volumi': '1'}, {'Stato in patria': 'completato'}, {'Stato in Italia': 'inedito'}, {'Disponibilità': 'Nessuna'}, {'Valutazione cc': '6,905   (#3707 in manga) (3 valutazioni con 1 recensioni)  '}, {'Opinioni': ' 0  0  0 - 0,00% promosso'}, {'Immagini': '7 (by Redazione)'}, {'Nella tua lista': 'Per utilizzare la tua lista personale devi essere registrato.'}, {'Nelle liste come': '1 In lettura, 16 Completo, 0 Pausa, 0 Sospeso, 0 Da rileggere, 21 Da leggere - drop rate: 0,00%'}]	"[""Trama: Per far sì che l'amica d'infanzia Yuuko possa frequentare il suo stesso liceo, Ryunosuke decide di aiutarla negli studi facendole da tutor. Nonostante lei sia una stramba nerd occhialuta, Ryunosuke prova una forte attrazione nei suoi confronti e forse, non sarà così facile concentrarsi esclusivamente sullo studio...""]"
https://www.animeclick.it/manga/12908/junai-tokkou-taichou-maji	[{'Titolo originale': 'Junai Tokkou Taichou! Honki'}, {'Titolo inglese': 'Pure Love Kamikaze Captain Real!'}, {'Titolo Kanji': '純愛特攻隊長! 本気'}, {'Nazionalità': 'Giappone'}, {'Casa Editrice': 'Kodansha'}, {'Disegni': 'Shizuru Seino'}, {'Storia': 'Shizuru Seino'}, {'Categoria': 'Shoujo '}, {'Genere': 'Azione  Combattimento  Commedia  Gang Giovanili  Scolastico  Sentimentale '}, {'Anno': '2009 - 2010'}, {'Volumi': '4'}, {'Capitoli': '16'}, {'Stato in patria': 'completato'}, {'Stato in Italia': 'inedito'}, {'Disponibilità': 'Nessuna'}, {'Valutazione cc': '0,000    '}, {'Opinioni': ' 0  0  0 - 0,00% promosso'}, {'Serializzato su': 'Bessatsu Friend'}, {'Immagini': '4 (by Melany)'}, {'Tag generici': 'amnesia  Teppisti  Amicizia  arti-marziali  Protagonista-femminile-forte '}, {'Nella tua lista': 'Per utilizzare la tua lista personale devi essere registrato.'}, {'Nelle liste come': '0 In lettura, 0 Completo, 0 Pausa, 0 Sospeso, 0 Da rileggere, 7 Da leggere'}]	['Trama: Sequel di Junai Tokkou Taichou.']
https://www.animeclick.it/manga/10647/june	[{'Titolo originale': 'June - The Little Queen'}, {'Titolo inglese': 'Girl Queen'}, {'Nazionalità': 'Corea del Sud'}, {'Casa Editrice': 'Seoul Cultural'}, {'Disegni': 'Yeon-Joo Kim'}, {'Storia': 'Yeon-Joo Kim'}, {'Categoria': 'Shoujo  Manhwa '}, {'Genere': 'Avventura  Fantasy  Sentimentale '}, {'Anno': '2005'}, {'Volumi': '8'}, {'Stato in patria': 'completato'}, {'Stato in Italia': 'completato'}, {'Disponibilità': 'JPOP (compralo su Amazon.it)'}, {'Valutazione cc': '7,400   (#1241 in manga) (2 valutazioni con 1 recensioni)  '}, {'Opinioni': ' 1  0  0 - 100,00% promosso'}, {'Immagini': '7 (by Aduskiev)'}, {'Nella tua lista': 'Per utilizzare la tua lista personale devi essere registrato.'}, {'Nelle liste come': '1 In lettura, 18 Completo, 0 Pausa, 1 Sospeso, 0 Da rileggere, 18 Da leggere - drop rate: 5,00%'}]	"[""Trama: June Narcieq è una possibile candidata per l'elezione della regina della luce. Purtroppo, non sembra essere molto motivata e tende a fare troppo di testa sua. Un giorno, June viene a sapere che la sua rivale di sempre, Lucia, si è invaghita di Sezru, un ragazzo che conosce fin dall'infanzia. questa notizia cambia notevolemente le sue priorità e decide così di mettercela tutta per diventare regina. La giovane parte alla ricerca del castello di un principe, nel bosco addormentato... Una serie in otto volumi delicata e onirica, per un successo internazionale già pubblicato negli Stati Uniti, Francia e Germania.(dal sito della casa editrice)""]"
